time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.0018152982968823214,-0.053284674949733685,11.72065337627982,6.281088007441049,6.2441184251490505,0.0,0.09898676443153345,-0.10258136024118576,2.934006135709826,0.016106083126400626,-0.07985083101804448,0.0,465.1077935996173,464.79847157342,465.8263661883261,464.7613144257482
1.2600000000000007,0.00850443171853694,-0.05947599900557443,11.897794915028868,6.281912519905349,6.239273298506603,0.0,0.12442666194806987,-0.10371267244642064,2.970597189743395,0.008536071004670936,-0.08261728487509112,0.0,424.8747562908586,424.63190731508195,425.4770500166038,424.8283464516427
1.3200000000000007,0.017046562134193314,-0.06572716878856928,12.082374836373797,6.282658414397211,6.233851977985751,0.0,0.16089006073724585,-0.10458349480831401,3.1814736781306263,0.01926352561847966,-0.11404912613883926,0.0,480.9248303541849,478.53145198531047,477.91286073346635,478.72968767405257
1.3800000000000008,0.02760944757820001,-0.07200830249879375,12.273575686460466,0.0003367257194755169,6.227559750585071,0.0,0.19178320447171243,-0.10469602462452558,3.1918250776713655,0.002238928136497902,-0.09096643554730756,0.0,416.31197477478986,418.3161383366858,419.119641623693,417.6372400471511
1.4400000000000008,0.04045874411716032,-0.07828190242961358,12.471108163922592,0.000526943285689363,6.222346867189508,0.0,0.23711554921117675,-0.10440519278876294,3.3919766649421557,0.004970949864318021,-0.07976245514858256,0.0,476.77556294535714,477.62508323339085,477.1838435571433,477.39229169718743
1.5000000000000009,0.055852131512550064,-0.08453570299275888,12.675843704678591,0.0007968446732116163,6.217592259310647,0.0,0.2764335583384482,-0.10402846204569036,3.4323854713020916,0.0035359609509288585,-0.07822579257082092,0.0,428.6198609218305,428.7451585441504,429.8946378699517,429.77294071197554
1.560000000000001,0.07371137836390113,-0.09076124109929033,12.883258574512563,0.0015576478354146772,6.2126612922881606,0.0,0.3193166646256193,-0.1034396026042512,3.481256222641372,0.026553170930025374,-0.09157632311475798,0.0,433.2041585908455,432.07425955665695,431.0884956086622,433.02908282153874
1.620000000000001,0.09457930597084639,-0.09692373081735232,13.098331443114994,0.0033229403617927034,6.206651941888378,0.0,0.3768961545056385,-0.10178014354247049,3.687137429120169,0.034615709014252385,-0.12890807489545278,0.0,482.4761702767286,479.6406199897957,480.3861118619759,480.9972949914371
1.680000000000001,0.11872135179101961,-0.10295858311125554,13.32147753187187,0.005240869061054809,6.199477858459307,0.0,0.42853633143286946,-0.09918935392734864,3.750786741409271,0.026055455630992333,-0.10547813664465842,0.0,437.79062718943135,439.72246624674756,439.68635762012906,438.97693182339793
1.740000000000001,0.1459468708654565,-0.10881216862298086,13.546659725370867,0.006478244952897505,6.19316080119242,0.0,0.47953254675104273,-0.09580491884904065,3.755207052266877,0.006606944999885868,-0.10489970574092156,0.0,420.70753104026056,420.747242625937,420.77313235786164,419.08596609004513
